tx_frequency,wallet_age,interaction_count,avg_val,is_fraud
0.5946520075289932,2.480648929420716,24,1.3204630099641383,0
0.09595496604127507,1.757490900061524,15,1.7621611591278914,0
0.28668512184945505,2.9919827943249713,27,0.25006146268766527,0
0.41883744157141983,1.8618002828684992,21,1.6995149752383476,0
0.901741976307235,0.11704291072657146,0,2.945281253819968,1
0.26891038171089077,4.175353757627066,24,0.4781861214625881,0
0.09899462860814981,3.788180979632988,9,2.283989245210376,0
0.12338135797473954,2.4478299805805195,15,1.5487133442497532,0
0.15627851672439574,4.782111392479413,29,0.3728201945438375,0
0.5527022731629201,0.018872585398171483,2,294.0151271109052,1
0.7042859782650116,0.04386428879320086,3,49.70069895219296,1
0.24190466486656534,2.2674241351612365,21,0.7404886760222654,0
0.26307109547191165,2.429844625879873,24,2.264756226103245,0
0.10344807252029531,4.628861272536566,19,0.5286352865462248,0
0.07863030266515963,3.8997259565639673,21,0.8567152266510479,0
0.05399553315182197,3.436370949876885,21,0.9755919489639246,0
0.485305823321759,2.954696666256329,14,0.8166001038540414,0
0.5758355876757243,2.7769249812067853,19,1.45378796700596,0
0.16934024732414574,1.8742166688580868,28,1.2075953661064633,0
0.37164149239614974,0.9509510707273604,22,1.1223822839725415,0
0.7437865531986075,0.09823655220092273,5,16.553527288580764,1
0.0724458725926672,4.532127643962469,19,0.059449090279329195,0
0.21171353287182895,2.2977791386725395,19,0.8323183143084928,0
0.16119366344691208,1.1002965582987023,23,0.3044574359822277,0
0.929841523535856,0.14796015299018953,3,449.9019988932211,1
0.7083025188867383,3.924997648183661,20,0.34843449031075296,0
0.3277398041057805,2.961626658910015,10,2.0081984896877985,0
0.1738516067792542,4.475157341139104,15,0.13113193689508984,0
0.2266782290966275,2.21708474521483,23,0.37134518788833226,0
0.1818150929627592,1.4730480247594606,12,2.3054123800650292,0
0.1788568234142363,3.604860554637762,34,2.892633831848337,0
0.09148188083856164,4.247414008037214,14,1.190636692179227,0
0.11656524451320598,1.3113055877703825,23,1.9371745827803868,0
0.26302014633227927,4.197409687240251,14,0.21801913077955565,0
0.1160792757469185,0.5176819463999801,20,0.7468590094487073,0
0.10412588202849091,1.789966618012637,24,1.932147256856021,0
0.3025104133083956,4.52542483508266,23,1.0340946271090756,0
0.07093171933841814,3.5542095629690924,20,0.28535460261017626,0
0.12368752730660111,1.467821621592736,22,4.220276116496337,0
0.12599008660891947,1.2519503949453525,27,0.8426704102950446,0
0.23966041990161244,0.7933676098311097,10,0.32787513386692935,0
0.03395953158524765,4.5983831573216625,17,4.652462878548567,0
0.45665311624654237,2.4574108904962033,23,0.9657483842482355,0
0.29252612351389035,4.166564007361532,18,1.2805266672680844,0
0.32104878152933364,3.3333855540460577,24,0.6481947855832951,0
0.6617891403124742,0.5952371629191722,18,1.3316073467725997,0
0.30242915509000895,2.9034576053863947,16,0.35629164487649384,0
0.45862252370966256,2.587393496429814,18,1.7098219099237932,0
0.7232403204147053,0.09821061985432854,2,12.09223638915456,1
0.3826501704273498,1.1677342019786494,21,1.4232895112120854,0
0.1929727363902944,3.629332168651876,16,0.2685069007075102,0
0.6697424146261156,1.3663846194716276,23,1.3624473481018315,0
0.8183752160812087,0.14463003376234987,3,0.15692996799276526,1
0.20119694266932148,0.6925247071127054,16,1.4883044243999664,0
0.4249796304798958,2.2968466521160362,20,6.967148344461674,0
0.4679117158162938,3.3532272873802373,16,1.5024398951495643,0
0.20806178701546574,1.073393525117296,21,0.3072741662985468,0
0.3207166733051495,4.418646911490281,26,2.553250910942592,0
0.6586435730821777,4.96398654056683,15,0.7179171520587918,0
0.36212478016825544,2.1363248694702066,23,0.36888698411367665,0
0.23057635509190597,3.0636708441593443,16,1.656572466525133,0
0.14157879074904514,1.8071672252402464,18,0.7336590910965064,0
0.8965773935840758,0.11130812623011764,0,120.72561848027152,1
0.24876630243899964,4.919180394159419,25,1.2522611590793384,0
0.19940635350034852,2.1055831504472056,24,0.6736484766168291,0
0.305688832835798,4.941111713981956,19,0.8438167134089053,0
0.38733736021808607,2.4200329127711213,22,0.22183256234947582,0
0.28301158354070866,3.0217093706154574,19,0.6406014393084414,0
0.0323531017045897,4.530736286366007,23,0.4512572678072906,0
0.4374391001477443,2.434472411561816,21,2.0318291593703677,0
0.28089936600992255,4.907392311549199,17,0.20449984331641907,0
0.3081051648888546,2.2462217152628643,15,1.1289852633596962,0
0.1563158226728785,1.0802178743891773,18,5.663499313379887,0
0.2443347899659167,3.553085970847223,30,1.6762464617519075,0
0.14410535621579967,2.538566376710848,26,2.369679210941389,0
0.22144661350331796,1.2115969057371405,26,0.20833400904930371,0
0.19046577593329558,0.5168529262007817,20,4.1961902760725085,0
0.045236990743195586,0.951981880378847,17,0.5412525853364429,0
0.2626474034892767,4.675860778041701,19,1.4641057626281215,0
0.19925766137187528,1.4480617879740327,22,0.7165444510368268,0
0.18475692586120332,3.0961496236983956,19,1.5103719863829022,0
0.49582032557886435,3.9065534048631214,21,0.14041219813214184,0
0.062492074666717044,1.4307846716460255,22,0.8503883920491306,0
0.4692085329100669,4.138071302647168,15,0.43958669081864865,0
0.6120871874970085,2.7944332533788128,25,1.1919302894474213,0
0.10748122632091453,4.687529121660077,19,3.9168436412112997,0
0.4331921274202022,4.810186957159666,19,1.2306497659343099,0
0.0749264989199017,0.7327439714959405,16,4.360689777354861,0
0.5820892418272667,2.9716307212005244,17,0.30454356908237806,0
0.29461063522241154,2.330888483926849,24,1.771729737079344,0
0.27548206080856363,1.33679050425962,17,4.090304812027717,0
0.3149164589086918,3.177357608036616,28,3.4328538188791935,0
0.6725482033592058,1.0109954472957223,14,1.7704331076420758,0
0.4381623305700235,3.515834603350434,15,2.9183560819561984,0
0.22841100837890377,1.6324899577046184,19,1.4993555550973972,0
0.1568011892893915,2.195688227665869,22,0.4882760920510649,0
0.9143910449303554,0.15311055336038668,2,5.347190953720849,1
0.3791970432613827,4.50641505296143,21,0.9631332477962855,0
0.3307736286705314,2.7961819079929215,19,0.18415799530426472,0
0.4370911201321351,3.557786102314499,17,1.5020752247440352,0
0.3739285690754604,4.54200583474473,21,1.7999848134416179,0
0.13236093913767485,3.571155798065879,13,7.691638932690434,0
0.4136695450777487,2.0096447475239136,12,2.0849577593500466,0
0.2565876533709764,3.97314399321498,27,0.850713451192526,0
0.15647527334476485,2.9078318740064657,24,1.9679533564829024,0
0.6011473779890357,4.917772478217466,19,1.2058491740275705,0
0.2325652441486521,1.0366257545665996,28,0.6820966997346823,0
0.25679337220434534,3.8336421412973487,21,0.7650905118232382,0
0.3467104430532751,3.9380568154957434,17,0.968040503674604,0
0.23225537486238063,4.510532484641603,20,1.3408241054665824,0
0.8940424532009227,0.07545535247706771,3,34.78941840708243,1
0.9644161194855159,0.05095322416986362,1,0.8605306060312764,1
0.8503862731409689,0.04818506623033553,2,9.080746864786889,1
0.2780135292743145,1.3475609298025255,20,1.4224092805310655,0
0.4375593593139183,3.4786297857106683,19,1.5197024500617564,0
0.7186798180045447,0.05800912927047632,2,0.8327196749916169,1
0.28839429174976594,3.9867249499457964,18,1.139675241463257,0
0.8457013000006474,0.16976890557518215,0,59.944877256258735,1
0.8908770206503348,0.15267639476817724,0,11.725064557134656,1
0.45378599468165,2.703024078024226,19,0.16969117150899773,0
0.12669323395831505,3.572347278321685,29,1.1408677513099224,0
0.4127534643139535,1.5368988731645175,23,1.381606824683207,0
0.13079732488837617,4.874189423794806,14,1.3983839611126576,0
0.39789587648547914,4.900531945037569,19,7.198686497254471,0
0.09548532014270959,3.4066243688248132,26,0.36219179766903725,0
0.0380330804030728,4.247820687161491,21,0.6403427123333157,0
0.7896278796028952,0.06859497247337776,2,7.4157566438687725,1
0.12962796809496435,2.6086091196881256,19,1.6862729970700097,0
0.2263085747095662,1.479496442296722,14,2.6725956364873005,0
0.41044940735889535,1.9863995242858095,22,0.5785722843106639,0
0.11824840620376646,3.824723468080308,16,1.6555815906317297,0
0.7893498610049993,0.03550529962781128,0,166.03670444908872,1
0.25340908575596666,4.921171929774982,16,0.3419159699304166,0
0.4123147174913395,2.6063782708444103,21,1.5377877200318852,0
0.409624716750012,0.5054162625905806,21,0.7845985947174512,0
0.47999736385415465,1.1724435596390859,21,0.38401215345739487,0
0.41065901696335355,1.4797806541116107,16,0.45918203689290316,0
0.40271043726574773,2.688916257617323,14,3.0049928245435638,0
0.38735150613503155,3.1370736986523347,24,4.112491855080485,0
0.33346431259699133,3.761551855379459,11,0.9427571737181701,0
0.48281040201816744,2.937386785248739,18,2.8489614786819613,0
0.3138209514320197,1.4383739313463448,22,0.4683695520319201,0
0.2975003251653696,3.0094756143008734,17,6.058900862661346,0
0.7407319631799089,0.12469245965613768,4,1.2464636452809856,1
0.17240403199296145,1.2005425649388894,22,1.2603157998247578,0
0.2561236744703177,4.615992983406873,21,0.6146936974393876,0
0.1463016037553456,3.7485930829653684,25,1.3603408166467001,0
0.10569476371827931,4.963669782386498,18,0.6403148222397065,0
0.20451517190310395,1.7829477472234734,19,2.121516045956761,0
0.487612734914404,4.071950631633893,17,3.300963788700448,0
0.3562310142282795,1.9456482803626063,13,0.6329542913744116,0
0.38325346212605194,3.889398658614032,17,0.42843030090890216,0
0.4598243216201836,2.845718631013411,28,4.300182754907562,0
0.45513505545386385,3.8032881576039856,20,2.1499347532962565,0
0.48924697650652654,3.895354883415041,23,0.3230189886283553,0
0.22792942494599078,1.9772253210116806,15,1.8562463495191417,0
0.4589052596846442,3.0212153401863784,27,2.712519250484633,0
0.2048413037352405,1.9724000991751813,22,0.8004550286293449,0
0.0445494775954825,3.4989197636701084,21,1.1692095421913193,0
0.22972995721194808,2.1735319979352923,15,2.685485638100235,0
0.3648374109652253,1.1783164686402579,22,1.4674884522688723,0
0.40573939451514135,4.708626414774498,17,2.159874480045658,0
0.559871566866577,1.3022366374491836,28,0.10436077761588279,0
0.5792588843279106,1.6266787281813997,20,0.12213837057363357,0
0.13930599985950748,2.361401396804292,20,0.5790732696148607,0
0.7647285103788559,0.7377109001786152,16,12.221195628610337,0
0.3643560072051002,0.5113739742435903,31,2.1145059274812197,0
0.10560329282282402,3.2504644903947355,28,0.4250779581552542,0
0.2606555708686867,1.8526600525141328,19,0.3286688418033758,0
0.4204319504947182,1.17336524679017,19,1.034796391874279,0
0.09961439371057276,2.0039688201684194,16,0.7922247061753345,0
0.0822469062416877,4.819295420323334,20,4.56919184952766,0
0.2519710434881741,3.707231013313473,26,0.29060468344600693,0
0.6796072015606169,1.4236588838132154,21,0.2788490836489454,0
0.09131093554526601,1.2531538882699311,13,3.129801219087062,0
0.6948131172664443,0.1791200399541138,3,7.3800693482894575,1
0.5139018743427041,4.41900756512,16,1.156985710918117,0
0.19598488052173257,2.8375374493290035,22,3.7291341730768,0
0.15248907142733653,3.011220390332694,11,0.27956488297405124,0
0.19327038782484643,3.9005679967228395,17,0.22531687745969664,0
0.29611450718863774,3.271297524895561,17,0.4329988978165872,0
0.16725119383413642,0.6243339011378679,25,5.062567409420283,0
0.18675330998320486,4.16753499642691,23,0.20073074220811546,0
0.6894289586256415,0.18496836998773708,3,3.0912586412213425,1
0.34109473461450823,2.2257906102173255,29,1.0353805233852005,0
0.15357448580454305,0.5772784579806629,30,0.6927939775242773,0
0.12884462636545096,4.815531890439955,22,2.153270677097745,0
0.37183398965957776,0.6800883833255269,16,6.932892488613236,0
0.22571369567608215,0.944898523052066,20,2.963823396674655,0
0.2897607866897452,2.4170036472608425,22,1.1439825868932647,0
0.3113788768868935,2.333007142264673,17,0.5673304630393371,0
0.4965719311611563,2.127403974897588,21,0.5380780490971562,0
0.37713332225068996,4.3807117303592324,15,1.1487047790168856,0
0.2511318025803017,1.7281477738973157,15,1.5641547141263699,0
0.649308007957882,0.19408327373887982,2,0.9046500103887256,1
0.23313970118059066,1.856412103093513,16,0.13510459784067694,0
0.26960261498452076,4.86289643690759,15,0.4099767667549287,0
0.2155226562921169,2.9410061273474306,31,13.101836212067374,0
0.20108583762125615,0.9722263114757725,21,1.8352927209612824,0
0.21561212299517163,4.977737386156613,29,5.840555334199446,0
0.16891066296121485,4.7494950608673125,21,0.4534969598241452,0
0.4160663276260022,1.1312024605662603,20,0.8636119232011588,0
0.13112682435281103,2.280514613433422,15,1.3750724196959698,0
0.4274752506596303,3.80398252787991,24,0.6981751305622681,0
0.44357027104352237,1.0022143975335132,15,0.6443234966009033,0
0.39919249771618825,3.059684292949227,21,2.843558171400978,0
0.2481321191676491,0.5215992116781683,20,1.0186620585458863,0
0.3527491974902858,4.349012586360416,22,1.4881410990908472,0
0.30596447922377995,4.278332244060464,18,0.8672562945621204,0
0.25808502899160585,1.7171109752742897,10,0.5172007744078982,0
0.3176823380610365,4.8879585549509015,32,2.8716661820441365,0
0.5303312169528825,2.6765620059103994,23,0.6120918690593349,0
0.15177888402361203,0.9267369747984562,18,1.7992922379107072,0
0.10057700509643425,4.814139836144293,15,2.5838912480721845,0
0.4597151824198203,2.92777958292933,23,1.5080719235710176,0
0.5131265534761532,4.805997991848348,26,1.8444324566869876,0
0.1780908575391145,2.971737536577119,23,1.0379982302913981,0
0.08667689236504963,3.35204788795251,20,1.1450993162376402,0
0.2064462585302168,1.3395106048802705,22,0.9419744665067182,0
0.2374627318471817,2.025628473847594,21,2.627780729455331,0
0.1926228311573108,1.9678327757505916,31,1.1087593180378337,0
0.02185703926338279,1.8950736011983202,18,0.5906791190496605,0
0.5786540599583424,2.92976702249623,15,2.5559624809172456,0
0.23393524162205895,3.760841016047271,26,2.468277857552566,0
0.292911482884641,1.9322444575376618,22,1.425983348214511,0
0.37062651338431984,3.2864356626342035,19,1.8433813245580584,0
0.3876762625213467,3.7994216222883948,19,2.4300183747119273,0
0.11500129820581724,1.9866095991457746,11,1.54197482181304,0
0.3709561029017993,0.1977329089726185,2,1.371359550727161,1
0.10271623491366674,1.0470048328322108,16,1.1420885900129594,0
0.1552136263796822,3.8960713439066357,28,1.6479941937138771,0
0.46758828108246764,1.6810533634320064,18,3.0877861169639353,0
0.2123025897341321,4.819676542625757,18,0.8160184733071311,0
0.3973524916677652,1.5220686451633951,26,1.221031748240379,0
0.8488801722779536,0.12327093160302872,2,2.798594317874764,1
0.07981683957207238,4.295481996491331,16,6.1136408433281115,0
0.9343170733050958,0.09953763615847035,0,12.771666495234532,1
0.7308156336792759,0.12717534284575563,0,34.40442968188604,1
0.5123593069981472,4.352428995063727,15,5.807885734763964,0
0.11901145510203676,3.4538591040335285,15,0.4120382190689224,0
0.446980554835605,2.727284601672462,29,0.19905455721651932,0
0.20812464152938792,1.0813276301393726,26,1.2101335514378428,0
0.38695808791573033,2.319182217793189,18,1.100044104865475,0
0.07197898661370566,4.254149766133273,17,0.7888777528957871,0
0.20364664291642698,0.9570746464009757,18,8.573759294855918,0
0.1458403712916393,1.3501123539516293,24,0.47833981501995126,0
0.18092256435726126,2.4307159728745207,16,8.297979544794018,0
0.2104667099377071,1.9161003824209695,22,0.736353140352081,0
0.2440541157015483,4.45633213000594,19,0.2280929049201629,0
0.06057097799136987,1.3401454319472772,15,0.679231451850117,0
0.15941952540492357,2.403565008087932,21,0.3677799348634615,0
0.17331620583955,0.9943689067373005,19,0.9810218979646651,0
0.16617454744844654,2.3357091697443337,20,3.002917945126475,0
0.2521358998199387,3.476483773028486,25,8.66890350400504,0
0.4984393539630986,3.0086354703904417,22,4.849836983417321,0
0.2722191385988028,2.522668843334426,16,7.851377025941747,0
0.6261818889423154,0.8174043285679486,24,0.19572050639997468,0
0.40134516921216157,2.4970767844087796,17,0.856373506318401,0
0.31414072588840747,3.013322689223713,18,0.6083210541260295,0
0.19011277934933793,1.3070901166904834,17,3.3967120585521493,0
0.789183947600401,0.12997997775522252,0,6.047557445018392,1
0.2145124628837897,2.636275033717175,13,2.4025736387865813,0
0.12911407064361446,1.049241951865922,15,4.203243394635634,0
0.3136445066569821,1.4974872938932473,24,0.4274541478879637,0
0.2719984442922603,4.050832922967621,23,0.683015799433314,0
0.8865043348738363,0.19863474782855234,2,12.64593538632908,1
0.267359711685993,1.367394448491678,21,0.6338881654003207,0
0.33497689168284295,4.899755803426896,24,0.7201318615558208,0
0.3769300881312833,3.056937533543709,29,4.043095271700156,0
0.4775736131296141,1.501384021244986,23,0.4124384963809473,0
0.2916552692418564,3.32987263405026,21,4.165499272382289,0
0.9508721348407294,0.033418567790667535,1,1.8671839940548651,1
0.16908488814863465,1.6654930453764485,20,0.9357880019782733,0
0.25817182001218075,1.5869426572219005,20,1.410011041454508,0
0.3094475415872865,3.5942064301433017,25,0.5509911399811463,0
0.4089651177289651,1.089565494951265,23,0.6047684327307036,0
0.10420744194387795,4.932543865232509,13,1.0710379231397071,0
0.5658541850047472,4.481613864320881,23,0.35071724634095175,0
0.6736207330510863,0.15866391068803676,3,7.813467796630263,1
0.13743369605616407,2.5978560356999023,22,1.1428206022262832,0
0.32440005528764365,1.4208146265155894,22,0.6081254113307683,0
0.6558873610081347,0.033320610388177886,1,19.814051881618514,1
0.9072321310729494,0.10798987579106853,2,3.2803223374311288,1
0.32116449892110194,2.6309284110450073,23,0.34192661367893806,0
0.29154087350930313,0.715149786661159,16,0.26914939270108384,0
0.5242688203042878,0.8158847513347112,15,3.092045193677175,0
0.12070277057410704,1.7547691260992375,13,1.229586124407319,0
0.16742616515640876,4.9896329839754605,23,0.08402158439779665,0
0.6543237276037862,3.098296702098909,28,2.1450058951752573,0
0.5906689268947855,3.9440839726384422,15,1.1046820959450587,0
0.2440717929767772,1.7811408599939997,31,1.1781248491283691,0
0.11151224857747001,4.620611075232369,20,0.6969646982756835,0
0.22862384735943592,2.691233209576617,18,1.4727749112485782,0
0.28284178305631363,1.6946295124894202,17,1.4216461360124526,0
0.5001871542332978,0.5704129307392969,11,3.5645224844221803,0
0.1834036321982735,1.799732434638239,19,0.21734289879428528,0
0.44270759438356416,2.0203424856288668,12,0.3081922102334332,0
0.6724976418609669,2.7137317217421053,25,1.568812285133782,0
0.22226920248424545,4.461310683560436,32,0.5503070213611109,0
0.4149862583686334,1.1574081489788874,22,0.34713717544830375,0
0.2815629306442458,4.102806453857669,34,0.8246418671608455,0
0.07156462754490639,2.390605493823952,23,1.054388617970019,0
0.2552384019590394,1.8656541410621854,24,0.20673675773659023,0
0.47285576288249404,1.771244765813032,18,1.495768253801639,0
0.28850545106033215,2.103117138894127,22,0.49969038243422736,0
0.5070469275692657,3.6717087442582232,17,0.14202154840038078,0
0.32877153086751626,3.673350405128096,20,9.669645138729758,0
0.37162789590392276,3.377258986563507,26,0.6488356973467442,0
0.4188489707151806,3.2307414301117996,26,0.6964794521218047,0
0.5432115927926214,1.266949408459982,18,0.7559408355655569,0
0.1592057388481888,1.6604150159660387,13,0.707438717366206,0
0.9896080719797397,0.12919164920940257,1,113.42260849473979,1
0.19655695330604253,2.607018818416846,26,2.519375509840627,0
0.29149640078628786,4.391049886635427,28,1.9000478336823226,0
0.2471703802717803,3.656740552546026,20,0.5208638982595067,0
0.5746990744393135,0.028556600443963354,0,1.117223467109883,1
0.8615201420552986,0.043336444337418796,5,10.621944818439818,1
0.4685558559961074,1.8403250507874624,30,0.8767864542453399,0
0.09368159616014606,1.442427737625201,30,0.9015967737289029,0
0.17512695829395855,1.2732555061261228,18,0.5708923764222708,0
0.16597632294331155,3.364450198595259,23,3.920482704818845,0
0.5969529742797995,4.000154645497628,16,2.0387467214077835,0
0.201384157798301,3.424058273806811,12,1.0114347918832867,0
0.9230909398853208,0.04884480974247597,1,197.41992038506154,1
0.08501069147501904,0.7197873049433476,26,2.524149506118781,0
0.2726835383694232,2.3487942986640937,18,0.4546555556333921,0
0.11040621122984712,2.5593198466524845,18,1.0359256664634724,0
0.3423653943029418,1.0809335743683501,19,0.48722288267654856,0
0.16341599587035072,2.582737957394635,26,1.5005778491517392,0
0.17017309837494266,4.297482345495345,22,0.18838066868293463,0
0.3360987164240943,3.4028721138505382,18,1.4079003506671566,0
